Rxn name	Formula	Gene-reaction association	LB	UB	Objective
r_0001_c	s_0025_c + 2 s_0709_c  -> 2 s_0710_c + s_1399_c 	CCM_00068 or ( CCM_03261 and CCM_02454 ) or ( CCM_01480 and CCM_02454 )	  0.00	1000.00	  0.00
r_0004_c	s_0063_c + 2 s_0709_c  -> 2 s_0710_c + s_1399_c 	( CCM_02454 and CCM_01896 ) or CCM_02991 or CCM_05911 or CCM_06299 or CCM_08217	  0.00	1000.00	  0.00
r_0005_c	s_1543_c  -> s_0001_c + s_0793_c + s_1538_c 	CCM_01185 or ( CCM_01185 and CCM_03752 )	  0.00	1000.00	  0.00
r_0007_c	s_0077_c  -> s_0312_c 	CCM_01437	  0.00	1000.00	  0.00
r_0013_c	s_0311_c + 3 s_0803_c  -> s_0294_c + s_0722_c + 6 s_0793_c + s_1322_c 	CCM_06179	  0.00	1000.00	  0.00
r_0014_c	s_0142_c + s_0793_c + s_0803_c  -> s_0313_c + s_0419_c 	CCM_05051 or CCM_06732	  0.00	1000.00	  0.00
r_0018_c	s_0176_c + s_0991_c  <=> s_0180_c + s_0953_c 	CCM_03801 or CCM_05868 or CCM_06988	-1000.00	1000.00	  0.00
r_0020_c	s_0551_c + s_0803_c + s_1360_c  -> s_0349_c + s_1322_c 	CCM_05313 or CCM_05988 or CCM_06156	  0.00	1000.00	  0.00
r_0023_c	s_0165_c + s_0803_c  <=> s_0162_c 	CCM_04181	-1000.00	1000.00	  0.00
r_0024_c	s_0232_c + s_0373_c + s_0803_c  -> s_0162_c + s_0529_c + s_0793_c 	CCM_05863	  0.00	1000.00	  0.00
r_0026_c	s_0294_c + s_0991_c  -> s_0180_c + s_1029_c 	CCM_04689 or CCM_09580	  0.00	1000.00	  0.00
r_0029_c	s_0010_c + s_0793_c  -> s_0291_c + s_0456_c 	CCM_04689 or CCM_06850 or CCM_09580	  0.00	1000.00	  0.00
r_0032_c	s_0390_c + s_0803_c  -> s_0423_c + s_1322_c 	CCM_02127 or CCM_03264 or CCM_04056	  0.00	1000.00	  0.00
r_0038_c	s_0577_c  -> s_0158_c + s_0722_c + s_0793_c 	CCM_04503	  0.00	1000.00	  0.00
r_0039_c	s_0210_c  -> s_0211_c + s_0803_c 	CCM_05999 or CCM_06004 or CCM_07445 or CCM_08444	  0.00	1000.00	  0.00
r_0040_c	s_0349_c  -> s_0210_c + s_1322_c 	CCM_06004 or CCM_06613 or CCM_07445	  0.00	1000.00	  0.00
r_0043_c	s_0215_c + 0.5 s_1275_c  -> s_0212_c 	CCM_07720	  0.00	1000.00	  0.00
r_0045_c	s_0222_c + s_0803_c  -> s_0224_c + s_0955_c 	CCM_02834	  0.00	1000.00	  0.00
r_0058_c	s_0224_c + s_1275_c  -> s_0147_c + s_0793_c 	CCM_02219	  0.00	1000.00	  0.00
r_0060_c	s_0009_c  <=> s_0165_c + s_0803_c 	CCM_04181	-1000.00	1000.00	  0.00
r_0061_c	s_0009_c + s_1198_c  -> s_0010_c + s_0793_c + s_1203_c 	CCM_02117 or CCM_09493	  0.00	1000.00	  0.00
r_0062_c	s_0232_c + s_0793_c  -> s_0456_c + s_0937_c 	CCM_01231	  0.00	1000.00	  0.00
r_0064_c	s_0056_c + s_0793_c  -> s_0166_c + s_0456_c 	CCM_01231	  0.00	1000.00	  0.00
r_0065_c	s_0261_c + s_1360_c  -> s_0324_c + s_1322_c 	CCM_06004 or CCM_07445	  0.00	1000.00	  0.00
r_0068_c	s_0180_c + s_0734_c  -> s_0991_c + s_1461_c 	CCM_00296 or CCM_02890 or CCM_03453 or CCM_06829 or CCM_07295	  0.00	1000.00	  0.00
r_0069_c	s_0264_c + s_0803_c  -> s_0285_c + s_1322_c 	CCM_08537	  0.00	1000.00	  0.00
r_0073_c	s_0279_c + s_0803_c  <=> 2 s_0793_c + s_1158_c + s_1322_c 	CCM_03016 or CCM_02457	-1000.00	1000.00	  0.00
r_0074_c	s_0279_c + s_0434_c + 2 s_0793_c  -> s_0263_c + s_0394_c + s_0803_c 	CCM_09107	  0.00	1000.00	  0.00
r_0075_c	s_0303_c + s_1322_c  -> s_0383_c + s_1422_c 	CCM_04505	  0.00	1000.00	  0.00
r_0076_c	s_0526_c + s_0803_c  -> s_0543_c + s_1322_c 	CCM_02831 or CCM_04317 or CCM_00246	  0.00	1000.00	  0.00
r_0077_c	s_0803_c + s_0849_c  -> s_0856_c + s_1322_c 	CCM_02831 or CCM_06504	  0.00	1000.00	  0.00
r_0078_c	s_0803_c + s_1545_c  -> s_1322_c + s_1556_c 	CCM_02831 or CCM_04317 or CCM_00246	  0.00	1000.00	  0.00
r_0079_c	s_0301_c + s_0434_c + s_0803_c + s_0999_c  -> s_0302_c + s_0394_c + s_0793_c + s_0991_c + s_1322_c 	CCM_08622	  0.00	1000.00	  0.00
r_0080_c	s_0306_c + 2 s_0793_c + s_1212_c  -> s_0322_c + s_1207_c 	CCM_04157 or CCM_05621	  0.00	1000.00	  0.00
r_0082_c	s_0318_c + s_0803_c  -> 2 s_0793_c + s_1158_c + s_1322_c 	CCM_02457	  0.00	1000.00	  0.00
r_0083_c	s_0434_c + s_0793_c + s_1158_c  -> s_0318_c + s_0394_c 	CCM_09107	  0.00	1000.00	  0.00
r_0085_c	s_0323_c + s_1012_c  -> s_1029_c + s_1486_c 	CCM_08535	  0.00	1000.00	  0.00
r_0086_c	s_1423_c  -> s_0311_c + s_0803_c 	CCM_06287	  0.00	1000.00	  0.00
r_0087_c	s_1422_c  <=> s_1423_c 	CCM_00840	-1000.00	1000.00	  0.00
r_0088_c	s_0318_c + 2 s_0793_c + s_1322_c  <=> s_0263_c + s_0803_c 	CCM_03016	-1000.00	1000.00	  0.00
r_0089_c	s_0318_c + 2 s_0793_c + s_1322_c  <=> s_0309_c + s_0803_c 	CCM_03016	-1000.00	1000.00	  0.00
r_0090_c	s_0434_c + s_0557_c  -> s_0394_c + s_0442_c + s_0793_c 	CCM_03791 or CCM_04416 or CCM_06790	  0.00	1000.00	  0.00
r_0091_c	s_0335_c + s_0803_c  -> s_0340_c + s_0793_c 	CCM_08546	  0.00	1000.00	  0.00
r_0092_c	s_0333_c + s_0803_c  <=> 2 s_0793_c + s_1158_c + s_1322_c 	CCM_03016 or CCM_02457	-1000.00	1000.00	  0.00
r_0093_c	s_0333_c + s_0434_c + 2 s_0793_c  -> s_0309_c + s_0394_c + s_0803_c 	CCM_09107	  0.00	1000.00	  0.00
r_0095_c	2 s_0359_c  -> s_0020_c 	CCM_01231	  0.00	1000.00	  0.00
r_0103_c	2 s_0373_c  -> s_0367_c + s_0529_c 	CCM_05367 or CCM_07659	  0.00	1000.00	  0.00
r_0108_c	s_0373_c + s_0434_c + s_0445_c  -> s_0394_c + s_0793_c + s_1101_c + s_1322_c 	CCM_09369	  0.00	1000.00	  0.00
r_0112_c	s_0362_c + s_0434_c + s_0529_c  -> s_0373_c + s_0423_c + s_0633_c 	CCM_01284 or CCM_01488 or CCM_08870 or CCM_09041	  0.00	1000.00	  0.00
r_0127_c	s_0665_c + s_1262_c  <=> s_0529_c + s_3442_c 	CCM_07840	-1000.00	1000.00	  0.00
r_0132_c	s_0665_c + s_2819_c  <=> s_0529_c + s_3443_c 	CCM_07840	-1000.00	1000.00	  0.00
r_0139_c	s_0383_c + s_1386_c  -> s_0423_c + s_0633_c 	CCM_00088 or CCM_02051	  0.00	1000.00	  0.00
r_0142_c	s_0386_c + s_0434_c  -> s_0394_c + s_0423_c + s_0793_c 	CCM_02716	  0.00	1000.00	  0.00
r_0143_c	s_0423_c + s_0793_c + s_0803_c  -> s_0419_c + s_0849_c 	CCM_09680	  0.00	1000.00	  0.00
r_0144_c	s_0803_c + s_1413_c  -> s_0386_c + s_1012_c 	CCM_07244	  0.00	1000.00	  0.00
r_0148_c	s_0423_c + s_0434_c  -> 2 s_0394_c 	CCM_03940 or CCM_04983 or CCM_07479	  0.00	1000.00	  0.00
r_0151_c	s_0299_c  -> s_0403_c + s_0725_c 	CCM_05789	  0.00	1000.00	  0.00
r_0152_c	s_0393_c  <=> s_0423_c + s_0725_c 	CCM_05789	-1000.00	1000.00	  0.00
r_0153_c	s_0785_c + s_0849_c + s_0973_c  -> s_0393_c + s_0739_c + 2 s_0793_c + s_1322_c 	CCM_06768 or CCM_07353	  0.00	1000.00	  0.00
r_0154_c	s_0298_c + s_0434_c  -> s_0201_c + s_0394_c + s_0793_c 	CCM_06642	  0.00	1000.00	  0.00
r_0156_c	s_0779_c + s_0955_c  -> s_1003_c + s_1399_c 	CCM_00200 or CCM_00296	  0.00	1000.00	  0.00
r_0157_c	s_0434_c + s_0955_c + s_1582_c  -> s_0404_c + s_0423_c + s_0633_c 	CCM_05475	  0.00	1000.00	  0.00
r_0163_c	s_0680_c + s_1198_c  -> s_0359_c + s_0793_c + s_1203_c 	CCM_00356 or CCM_00451 or CCM_01942 or CCM_02484 or CCM_03363 or CCM_04357 or CCM_04723 or CCM_05747 or CCM_05807 or CCM_07377 or CCM_07863 or CCM_08262 or CCM_08721	  0.00	1000.00	  0.00
r_0164_c	s_0570_c + s_0793_c + s_1212_c  -> s_0765_c + s_1207_c 	CCM_01682 or CCM_06560 or CCM_02761 or CCM_03850 or CCM_06364 or CCM_07382 or CCM_08946	  0.00	1000.00	  0.00
r_0165_c	s_0359_c + s_0793_c + s_1203_c  -> s_0680_c + s_1198_c 	CCM_00356 or CCM_00451 or CCM_01942 or CCM_02484 or CCM_03363 or CCM_04357 or CCM_04723 or CCM_05747 or CCM_05807 or CCM_07377 or CCM_07863 or CCM_08262 or CCM_08721	  0.00	1000.00	  0.00
r_0166_c	s_0166_c + s_0793_c + s_1203_c  -> s_0169_c + s_1198_c 	CCM_02484 or CCM_09050	  0.00	1000.00	  0.00
r_0168_c	s_0166_c + s_0793_c + s_1212_c  -> s_0169_c + s_1207_c 	CCM_02761 or CCM_07382 or CCM_08946 or CCM_01682 or CCM_06560	  0.00	1000.00	  0.00
r_0169_c	s_0793_c + s_1203_c + s_1318_c  -> s_0185_c + s_1198_c 	CCM_02484 or CCM_09050	  0.00	1000.00	  0.00
r_0171_c	s_0793_c + s_1212_c + s_1318_c  -> s_0185_c + s_1207_c 	CCM_01806 or CCM_02761 or CCM_03437 or CCM_07382 or CCM_08946	  0.00	1000.00	  0.00
r_0172_c	s_0208_c + s_0803_c + s_1198_c  -> s_0441_c + 2 s_0793_c + s_1203_c 	CCM_00452 or CCM_02203 or CCM_05126 or CCM_05450 or CCM_07151 or CCM_08475 or CCM_09155 or CCM_08195	  0.00	1000.00	  0.00
r_0173_c	s_0359_c + s_0803_c + s_1207_c  -> s_0362_c + 2 s_0793_c + s_1212_c 	CCM_00452 or CCM_02203 or CCM_05126 or CCM_05450 or CCM_07151 or CCM_08475 or CCM_09155 or CCM_08195	  0.00	1000.00	  0.00
r_0177_c	s_0803_c + s_0850_c + s_1207_c  -> 2 s_0793_c + s_0853_c + s_1212_c 	CCM_05126 or CCM_08195 or CCM_08475	  0.00	1000.00	  0.00
r_0179_c	s_0234_c + s_0793_c + s_1203_c  -> s_0929_c + s_1198_c 	CCM_02484 or CCM_09050	  0.00	1000.00	  0.00
r_0181_c	s_0234_c + s_0793_c + s_1212_c  -> s_0929_c + s_1207_c 	CCM_01806 or CCM_02761 or CCM_03437 or CCM_07382 or CCM_08946	  0.00	1000.00	  0.00
r_0182_c	s_0793_c + s_0937_c + s_1203_c  -> s_0932_c + s_1198_c 	CCM_02484 or CCM_09050	  0.00	1000.00	  0.00
r_0184_c	s_0793_c + s_0937_c + s_1212_c  -> s_0932_c + s_1207_c 	CCM_01806 or CCM_02761 or CCM_03437 or CCM_07382 or CCM_08946	  0.00	1000.00	  0.00
r_0185_c	s_0803_c + s_1198_c + s_1318_c  -> 2 s_0793_c + s_1203_c + s_1321_c 	CCM_00452 or CCM_02203 or CCM_05126 or CCM_05450 or CCM_07151 or CCM_08475 or CCM_09155 or CCM_08195	  0.00	1000.00	  0.00
r_0186_c	s_0793_c + s_0850_c + s_1203_c  -> s_1198_c + s_1529_c 	CCM_02484 or CCM_09050	  0.00	1000.00	  0.00
r_0188_c	s_0346_c + 3 s_0803_c  -> s_0343_c + 2 s_0793_c + 3 s_1322_c 	CCM_03826 or CCM_05625 or CCM_07718 or CCM_09478	  0.00	1000.00	  0.00
r_0189_c	s_0405_c + s_0803_c  <=> s_1552_c + s_1555_c 	CCM_09208	-1000.00	1000.00	  0.00
r_0190_c	s_0407_c + s_0803_c  <=> s_0405_c + s_0793_c 	CCM_00497	-1000.00	1000.00	  0.00
r_0191_c	3 s_0793_c + s_0803_c + s_1554_c  -> 2 s_0419_c + 2 s_0456_c 	CCM_01972 or CCM_03431	  0.00	1000.00	  0.00
r_0192_c	s_0443_c + s_0743_c  -> s_0414_c + s_0739_c + s_0793_c 	CCM_05617 or CCM_00008 or CCM_09112 or CCM_01179	  0.00	1000.00	  0.00
r_0193_c	s_0803_c + s_1520_c  -> 2 s_0563_c 	CCM_01904 or CCM_05550 or CCM_07064 or CCM_08782	  0.00	1000.00	  0.00
r_0198_c	s_0803_c + s_1105_c  -> 2 s_0563_c 	CCM_08695 or CCM_06931	  0.00	1000.00	  0.00
r_0199_c	s_0280_c + s_0803_c  -> s_0281_c + s_0419_c 	CCM_01860 or CCM_05240	  0.00	1000.00	  0.00
r_0203_c	s_0515_c + s_0999_c  -> s_0427_c + s_0793_c + s_0991_c + s_1399_c 	CCM_08857 and CCM_07240	  0.00	1000.00	  0.00
r_0206_c	s_0803_c + s_0965_c  -> s_1266_c + s_1552_c 	CCM_00464	  0.00	1000.00	  0.00
r_0207_c	s_0015_c  <=> s_0725_c + s_0965_c 	CCM_02430 or CCM_08039	-1000.00	1000.00	  0.00
r_0208_c	s_0434_c + s_0973_c + s_0979_c  <=> s_0015_c + s_0423_c + s_0633_c + s_0793_c 	CCM_02400	-1000.00	1000.00	  0.00
r_0209_c	s_0434_c + s_0965_c + s_1583_c  -> s_0423_c + s_0428_c + s_0633_c 	CCM_00078	  0.00	1000.00	  0.00
r_0211_c	s_0434_c + s_0803_c + s_0973_c + s_0999_c  -> s_0423_c + s_0633_c + s_0793_c + s_0969_c + s_0991_c 	CCM_00509 or CCM_01521 or CCM_03855	  0.00	1000.00	  0.00
r_0212_c	s_0434_c + s_0969_c + s_1585_c  -> s_0423_c + s_0430_c + s_0633_c 	CCM_00977 or CCM_01368 or CCM_08773	  0.00	1000.00	  0.00
r_0214_c	s_0455_c + s_0973_c  -> s_0793_c + s_1194_c + s_1322_c 	CCM_04127 or CCM_04128 or CCM_07055	  0.00	1000.00	  0.00
r_0215_c	s_0434_c + s_0973_c  -> s_0295_c + s_0394_c 	CCM_03898 or CCM_09199	  0.00	1000.00	  0.00
r_0216_c	s_0180_c + s_0973_c  <=> s_0991_c + s_1271_c 	CCM_05388 or CCM_07489	-1000.00	1000.00	  0.00
r_0219_c	s_0295_c + s_0793_c + s_1212_c  -> s_0978_c + s_1207_c + s_1322_c 	CCM_03310	  0.00	1000.00	  0.00
r_0220_c	s_0434_c + s_0973_c + s_1587_c  -> s_0423_c + s_0432_c + s_0633_c 	CCM_01094 or CCM_02981 or CCM_03248	  0.00	1000.00	  0.00
r_0225_c	s_0434_c + s_1386_c  -> s_0326_c + s_0633_c 	CCM_06676	  0.00	1000.00	  0.00
r_0227_c	s_0434_c + s_0803_c  -> s_0394_c + s_0793_c + s_1322_c 	CCM_07363 or CCM_01920	  0.00	1000.00	  0.00
r_0229_c	s_0612_c + s_1371_c  <=> s_0451_c + 2 s_0793_c 	CCM_08607	-1000.00	1000.00	  0.00
r_0233_c	s_0664_c + s_0793_c + s_1212_c + s_1275_c  -> s_0662_c + 2 s_0803_c + s_1207_c 	CCM_02962 or CCM_09344 or CCM_04971	  0.00	1000.00	  0.00
r_0238_c	s_0296_c + s_0793_c + s_1212_c + s_1275_c  -> s_0803_c + s_1207_c + s_1576_c 	CCM_04265 or CCM_04368	  0.00	1000.00	  0.00
r_0239_c	s_0793_c + s_1212_c + s_1275_c + s_1576_c  -> 2 s_0803_c + s_1207_c + s_1577_c 	CCM_04265 or CCM_04368	  0.00	1000.00	  0.00
r_0240_c	s_0793_c + s_1212_c + s_1275_c + s_1577_c  -> s_0803_c + s_1207_c + s_1578_c 	CCM_04265 or CCM_04368	  0.00	1000.00	  0.00
r_0241_c	s_0122_c + 3 s_0793_c + 3 s_1212_c + 3 s_1275_c  -> s_0297_c + 4 s_0803_c + 3 s_1207_c 	CCM_04265 or CCM_04368 or CCM_05521	  0.00	1000.00	  0.00
r_0243_c	s_0699_c  -> s_0657_c 	CCM_07765	  0.00	1000.00	  0.00
r_0244_c	s_0662_c + s_0793_c + s_1212_c  -> s_0665_c + s_1207_c 	CCM_00528	  0.00	1000.00	  0.00
r_0250_c	2 s_0434_c + s_0445_c + s_0803_c + s_0999_c  -> 2 s_0394_c + s_0455_c + 2 s_0793_c + s_0991_c + s_1322_c 	( CCM_07055 and CCM_04128 ) or ( CCM_07055 and CCM_04127 )	  0.00	1000.00	  0.00
r_0252_c	s_0021_c + s_0373_c  -> s_0529_c + s_1235_c 	CCM_04812 or CCM_02926	  0.00	1000.00	  0.00
r_0255_c	2 s_0837_c  -> 2 s_0803_c + s_1275_c 	CCM_02506 or CCM_07732 or CCM_02506	  0.00	1000.00	  0.00
r_0259_c	s_0475_c + s_0793_c + s_1212_c + s_1275_c  -> s_0481_c + s_0803_c + s_1207_c 	CCM_01623	  0.00	1000.00	  0.00
r_0260_c	s_0475_c + s_0793_c + s_1212_c + s_1275_c  -> s_0487_c + s_0803_c + s_1207_c 	CCM_01655	  0.00	1000.00	  0.00
r_0261_c	s_0478_c + s_0793_c + s_1212_c + s_1275_c  -> s_0484_c + s_0803_c + s_1207_c 	CCM_01623	  0.00	1000.00	  0.00
r_0262_c	s_0478_c + s_0793_c + s_1212_c + s_1275_c  -> s_0490_c + s_0803_c + s_1207_c 	CCM_01655	  0.00	1000.00	  0.00
r_0267_c	s_0481_c + s_0793_c + s_1212_c + s_1275_c  -> s_0493_c + s_0803_c + s_1207_c 	CCM_01655	  0.00	1000.00	  0.00
r_0268_c	s_0484_c + s_0793_c + s_1212_c + s_1275_c  -> s_0496_c + s_0803_c + s_1207_c 	CCM_01655	  0.00	1000.00	  0.00
r_0269_c	s_0493_c + s_0793_c + s_1212_c + s_1275_c  -> s_0499_c + s_0803_c + s_1207_c 	CCM_01655	  0.00	1000.00	  0.00
r_0270_c	s_0496_c + s_0793_c + s_1212_c + s_1275_c  -> s_0502_c + s_0803_c + s_1207_c 	CCM_01655	  0.00	1000.00	  0.00
r_0272_c	s_1544_c  -> s_0509_c + s_0793_c + s_1538_c 	CCM_02965 or CCM_02966 or CCM_06973 or CCM_00447 or CCM_08511 or CCM_01980 or CCM_02953 or CCM_08096	  0.00	1000.00	  0.00
r_0274_c	s_0514_c + s_0539_c + s_0793_c  -> s_0469_c + s_0633_c 	CCM_08417	  0.00	1000.00	  0.00
r_0278_c	s_0515_c  -> s_1377_c 	CCM_04185	  0.00	1000.00	  0.00
r_0279_c	s_0324_c  -> s_0515_c + s_1322_c 	CCM_00984 or CCM_02121	  0.00	1000.00	  0.00
r_0280_c	s_0516_c + s_0803_c  <=> s_0940_c 	CCM_01191 or CCM_01579	-1000.00	1000.00	  0.00
r_0281_c	s_0190_c + s_0943_c  -> s_0189_c + s_0633_c 	CCM_04777 or CCM_03697	  0.00	1000.00	  0.00
r_0282_c	s_0189_c + s_0943_c  -> s_0633_c + s_1311_c 	CCM_04777	  0.00	1000.00	  0.00
r_0283_c	s_0943_c + s_1311_c  -> s_0633_c + s_0830_c 	CCM_04777 or CCM_00496	  0.00	1000.00	  0.00
r_0284_c	s_0830_c + s_0943_c  -> s_0633_c + s_0815_c 	CCM_04777	  0.00	1000.00	  0.00
r_0285_c	s_0815_c + s_0943_c  -> s_0633_c + s_1259_c 	CCM_04777	  0.00	1000.00	  0.00
r_0286_c	s_0943_c + s_1259_c  -> s_0633_c + s_1231_c 	CCM_04777	  0.00	1000.00	  0.00
r_0287_c	s_0943_c + s_1231_c  -> s_0606_c + s_0633_c 	CCM_04777	  0.00	1000.00	  0.00
r_0288_c	s_0606_c + s_0943_c  -> s_0633_c + s_1549_c 	CCM_04777	  0.00	1000.00	  0.00
r_0289_c	s_0943_c + s_1549_c  -> s_0633_c + s_0641_c 	CCM_04777	  0.00	1000.00	  0.00
r_0290_c	s_0641_c + s_0943_c  -> s_0633_c + s_1523_c 	CCM_04777	  0.00	1000.00	  0.00
r_0291_c	s_0943_c + s_1523_c  -> s_0633_c + s_1483_c 	CCM_04777	  0.00	1000.00	  0.00
r_0292_c	s_0943_c + s_1483_c  -> s_0633_c + s_1310_c 	CCM_04777	  0.00	1000.00	  0.00
r_0293_c	s_0943_c + s_1310_c  -> s_0633_c + s_0829_c 	CCM_04777	  0.00	1000.00	  0.00
r_0294_c	s_0829_c + s_0943_c  <=> s_0633_c + s_0814_c 	CCM_04777	-1000.00	1000.00	  0.00
r_0295_c	s_0814_c + s_0943_c  <=> s_0633_c + s_1246_c 	CCM_04777	-1000.00	1000.00	  0.00
r_0296_c	s_0943_c + s_1246_c  -> s_0633_c + s_1229_c 	CCM_04777	  0.00	1000.00	  0.00
r_0297_c	s_0943_c + s_1229_c  -> s_0633_c + s_0845_c 	CCM_04777	  0.00	1000.00	  0.00
r_0298_c	s_0845_c + s_0943_c  -> s_0633_c + s_0813_c 	CCM_04777	  0.00	1000.00	  0.00
r_0299_c	s_0813_c + s_0943_c  -> s_0633_c + s_0640_c 	CCM_04777	  0.00	1000.00	  0.00
r_0302_c	s_0522_c  <=> s_0516_c + s_0803_c 	CCM_01191 or CCM_01579	-1000.00	1000.00	  0.00
r_0304_c	s_0538_c + 2 s_0793_c + s_1275_c  -> 2 s_0456_c + 2 s_0803_c + s_1384_c 	CCM_07483	  0.00	1000.00	  0.00
r_0306_c	s_0434_c + s_0803_c + s_0999_c + s_1559_c  -> s_0394_c + s_0539_c + 2 s_0793_c + s_0991_c + s_1322_c 	CCM_03686	  0.00	1000.00	  0.00
r_0307_c	s_0419_c + s_0434_c + s_1559_c  -> s_0394_c + s_0539_c + 2 s_0793_c + s_1322_c 	CCM_03686	  0.00	1000.00	  0.00
r_0308_c	s_0803_c + s_0980_c  -> s_0419_c + s_1012_c + s_1399_c 	CCM_02946	  0.00	1000.00	  0.00
r_0309_c	s_1012_c + s_1039_c  -> s_0803_c + s_0980_c 	CCM_08097	  0.00	1000.00	  0.00
r_0310_c	s_0803_c + s_0980_c  -> s_0178_c + s_0419_c + s_0981_c 	CCM_07010	  0.00	1000.00	  0.00
r_0312_c	s_0841_c + s_1234_c  -> s_0362_c + s_0793_c + s_0981_c 	CCM_01476 or CCM_03055 or CCM_05473 or CCM_08891	  0.00	1000.00	  0.00
r_0313_c	s_0434_c + s_0981_c + s_1589_c  -> s_0423_c + s_0542_c + s_0633_c 	CCM_08883	  0.00	1000.00	  0.00
r_0317_c	2 s_0793_c + s_1059_c + 3 s_1212_c + 3 s_1275_c  -> s_0262_c + s_0722_c + 4 s_0803_c + 3 s_1207_c 	CCM_02830 or CCM_03617 or ( CCM_05535 and CCM_06765 )	  0.00	1000.00	  0.00
r_0322_c	s_0556_c  <=> s_0570_c + s_0629_c 	CCM_00743 or CCM_06361 or CCM_08255	-1000.00	1000.00	  0.00
r_0323_c	s_0561_c + s_1198_c  -> s_0553_c + s_0793_c + s_1203_c 	CCM_05393 or CCM_06561 or CCM_09082 or CCM_03621 or CCM_06993	  0.00	1000.00	  0.00
r_0326_c	s_0589_c + s_0793_c + s_0803_c  <=> s_0419_c + s_0654_c 	CCM_00279	-1000.00	1000.00	  0.00
r_0327_c	s_0590_c + s_0793_c + s_0803_c  -> s_0419_c + s_0656_c 	CCM_00279	  0.00	1000.00	  0.00
r_0330_c	s_0434_c + s_0615_c  <=> s_0394_c + s_0613_c 	CCM_00231 or CCM_03107	-1000.00	1000.00	  0.00
r_0331_c	s_0803_c + s_1439_c + s_1537_c  -> s_0274_c + s_1526_c + s_1535_c 	CCM_04765	  0.00	1000.00	  0.00
r_0334_c	s_0197_c + s_0434_c  -> s_0394_c + s_0529_c + s_0793_c 	CCM_07447	  0.00	1000.00	  0.00
r_0348_c	s_0345_c + s_0803_c  -> s_0343_c + s_1322_c 	CCM_08142	  0.00	1000.00	  0.00
r_0349_c	s_0061_c + s_0803_c  <=> s_0793_c + s_1194_c 	CCM_04128 or CCM_07055 or CCM_08454	-1000.00	1000.00	  0.00
r_0354_c	s_0434_c + s_0771_c  -> s_0394_c + s_0629_c + s_0793_c 	CCM_01642 or CCM_03212 or CCM_08253	  0.00	1000.00	  0.00
r_0355_c	s_0943_c + s_1376_c  -> s_0633_c + s_0745_c 	CCM_03203 or CCM_03697	  0.00	1000.00	  0.00
r_0357_c	s_0309_c + 3 s_0803_c  -> 6 s_0793_c + s_1156_c + 3 s_1322_c 	CCM_02457	  0.00	1000.00	  0.00
r_0358_c	s_0434_c + 5 s_0793_c + s_1156_c + 2 s_1322_c  -> s_0309_c + s_0394_c + 2 s_0803_c 	CCM_09107	  0.00	1000.00	  0.00
r_0359_c	s_0143_c + s_1416_c  -> s_0144_c + s_0793_c + s_1413_c 	CCM_04207	  0.00	1000.00	  0.00
r_0362_c	s_0644_c  -> s_0645_c + s_0793_c + s_1107_c 	( CCM_08903 and CCM_06553 ) or CCM_09188	  0.00	1000.00	  0.00
r_0364_c	s_0656_c + s_0803_c  -> s_0633_c + s_0654_c + s_0793_c 	CCM_03944 or CCM_05946	  0.00	1000.00	  0.00
r_0366_c	s_0188_c  <=> s_0803_c + s_1360_c 	CCM_06659	-1000.00	1000.00	  0.00
r_0400_c	s_0434_c + s_0529_c + s_1065_c  <=> s_0423_c + s_0633_c + s_1073_c 	CCM_05072 or CCM_05216 or CCM_05423 or CCM_05690 or CCM_06701 or CCM_07930 or CCM_08889	-1000.00	1000.00	  0.00
r_0402_c	s_0434_c + s_0529_c + s_1286_c  <=> s_0423_c + s_0633_c + s_1302_c 	CCM_05072 or CCM_05216 or CCM_05423 or CCM_05690 or CCM_06701 or CCM_07930 or CCM_08889	-1000.00	1000.00	  0.00
r_0412_c	s_0434_c + s_0529_c + s_1161_c  <=> s_0423_c + s_0633_c + s_1176_c 	CCM_05072 or CCM_05216 or CCM_05423 or CCM_05690 or CCM_06701 or CCM_07930 or CCM_08889	-1000.00	1000.00	  0.00
r_0441_c	s_0714_c + s_0793_c + s_1203_c  -> s_0717_c + s_1198_c 	CCM_00802	  0.00	1000.00	  0.00
r_0442_c	s_0714_c + s_0793_c + s_1212_c  -> s_0717_c + s_1207_c 	CCM_00802	  0.00	1000.00	  0.00
r_0443_c	s_0721_c + s_0750_c + s_1198_c  -> s_0793_c + s_1203_c + s_1421_c 	CCM_09050	  0.00	1000.00	  0.00
r_0445_c	s_0722_c + s_1198_c  -> s_0456_c + s_1203_c 	CCM_03045 or CCM_06293	  0.00	1000.00	  0.00
r_0448_c	s_0442_c + s_0803_c  -> s_0557_c + s_1322_c 	CCM_06790	  0.00	1000.00	  0.00
r_0449_c	s_0555_c + s_0803_c  -> s_0557_c + s_1322_c 	CCM_00341	  0.00	1000.00	  0.00
r_0450_c	s_0555_c  <=> s_0629_c + s_0764_c 	CCM_00743 or CCM_06361 or CCM_08255	-1000.00	1000.00	  0.00
r_0451_c	s_0725_c + s_0803_c  <=> s_0066_c 	CCM_03450	-1000.00	1000.00	  0.00
r_0454_c	s_0689_c + s_0725_c  <=> s_0687_c + s_1458_c 	CCM_07675	-1000.00	1000.00	  0.00
r_0458_c	s_0434_c + s_0558_c  -> s_0394_c + s_0410_c + s_0793_c 	CCM_00637	  0.00	1000.00	  0.00
